titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
HANIKA Lattice Natural Konzertgitarre,Brandneu |,"CHF 3.235,14",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063249681?_skw=gitarre&itmmeta=01K7XRNQJHP3B2NK38FPDDK73T&hash=item4baf478f11:g:OD8AAOSwJ9Ff0KC6&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dz5KK3fMVHt23tDBJfRmq13JNgMa%2FJBOx6O0GsCqmLsn6U%2BXnMSlNoxk2dByUCSl6lDlbn%2B74sIwT35jiV5z73WQUQEsMjX7f6ZR27dv5XTg%2BZ3qbmhGb%2FlfHBoQUq3xlI%2FwDayHdvaoCO7SfVhRH3fXU%2FQYJ%2Bb1e5pC00kyaGQY%2B%2FNvFYecUCNB8ist5vDwAo2Nc1og2imEF5UEHqyLTtfrvLqTU97MtZhRg8VKuy87JQ%2FAxHxzQVLyQvpRsCpUq6zSh1qCnVVG5PLMoJiPDr5vZ0%2FjgKl6%2BX2IjawcnYUQ%3D%3D%7Ctkp%3ABk9SR_T51ri_Zg
ORTEGA Performer Series Konzertgitarre 4/4 Schmaler Hals Fichten Decke + Preamp,Brandneu |,"CHF 628,67",aus Deutschland,"+CHF 24,99 Versand",https://www.ebay.ch/itm/127276546818?_skw=gitarre&itmmeta=01K7XRNQJH0MHH4K7BM73EJW85&hash=item1da245fb02:g:zEQAAOSwlmBnvzlC&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fTYQGRt1jpHfINdXu0Ct2Qdj56ZQmRZZDT1xQcoLehGoSFpGaA4YYbanCqX%2Fo7ll2WtKzovcurraQHZ%2FdLiRbyOAhlp%2FGMpgkIT%2B3NcQwDvJ5zbmmBdXTIkRfFAhFjPA9dir4u%2BG77GG7hSJe1%2B2Qgu%2FqjW9pXswR%2B8iDPMw7kfydYIEXTJ1zu51CEbQajwIPnBIOg43DzzFTsY00oyZ9dYM81auuLgKIy3jj4m%2FX5%2FoOJ3LUXVj%2Fg2zpls%2BnIlmo%3D%7Ctkp%3ABk9SR_T51ri_Zg
KREMONA Rosa Morena Konzertgitarre,Brandneu |,"CHF 692,52",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254183?_skw=gitarre&itmmeta=01K7XRNQJH1ESR7FCB0A384S8X&hash=item4c16c0e2a7:g:f1kAAeSwcmdo3qDH&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1frS8FY%2FGoS5WSk0OTjzczQcIkQqPnWbQpoQ%2BSRUiDZcUb6hg6PiDYP3pwh3gHWfRvIGHKEakbF9AnwddFFxlfmYhMBIz%2BY03BVHfxIxIZJ6PESaEABH8WsO8xKOG196CkYR8t0zBH96icL7qZkD7MoSA%2F4CxONQUwBtFrlTb7kzJVE%2B1NGCGsCtVNhvAtzu1g%2F102qjgi36emTs%2BNoVPARwHfiCD1363P78ip%2FY7hRKW6XmCXECWcNCp4jNIK53%2Fs%3D%7Ctkp%3ABk9SR_T51ri_Zg
ORTEGA Family Series RCE125MMSN 4/4 Konzertgitarre Schmaler Hals Mahagoni + Bag,Brandneu |,"CHF 349,72",aus Deutschland,"+CHF 24,99 Versand",https://www.ebay.ch/itm/127202603880?_skw=gitarre&itmmeta=01K7XRNQJH23MK6XVQ68P3XZCK&hash=item1d9dddb368:g:lvsAAOSwQaxnvzlB&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1f3XEFPnemZvyTB7pCGo3X9VOt8zZeZ8HcFPVRf08pDe8Onur1%2F03DiKIIoLyKhO5J9HQXnkAkJCLW5Ci4Lp9lT99LOvS57rHO6BCdSuvyaHKRrhkq9rPrPnKtLbciaD1nLYM7USYQh0OtTgq57JHaxh9V7xDUAVcLzxZUxgymgBXHpLUIs3pzSaiIsR4ANLS1XIzfPwAnJdEKAosDjo5VwPA%2BSNqhoRBdgFxgw8hhPSlDmoYl7HQFP3Gg3XTWmn7Y%3D%7Ctkp%3ABk9SR_T51ri_Zg
EPIPHONE PRO-1 Classic 3/4 AN - 3/4 Klassikgitarre,Brandneu |,"CHF 147,01",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325451179857?_skw=gitarre&itmmeta=01K7XRNQJHXGH0HHRPGNFPE4SH&hash=item4bc666e751:g:9SsAAOSwTLZjjh1R&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dbS5Oi0FwiE136LnJ56JcMuKebNAjbmmk%2FUhkDGpU7xYWdEPOiS%2BhbMJb0GJDVv%2FE6V85hREGws1az%2FS6IHmZU8rMaXpuuef8Se40%2Fg2AvsepuZjHrTylQDHtIcXjuvEuV92uoZSwnB8eecd5TyfuPhYUsjWYHtKE0oeW9daSj5soxdEMo3rywkVaNT39EWHbw1LS4R06k4NdU1W%2FHnXl928bhd0otykfwgasaCqJG6qS5UMo7xVkkdFmommHjd1s%3D%7Ctkp%3ABk9SR_T51ri_Zg
LA MANCHA Cereza Konzertgitarre,Brandneu |,"CHF 367,99",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/324298979954?_skw=gitarre&itmmeta=01K7XRNQJHW7B9DQ2YCGNKMX0P&hash=item4b81b9ba72:g:FkMAAOSwsaxf0KDS&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eWYwzekocdz6ah2Da2GEqP95kuhnJhEzVJEBjg%2BsxQPM8ngJ%2BmTkMVPmsKGXiGlB1%2BA2icLBnSRdEe8AAK0XB7rEK9rOWBINLRO4wBCvR6eINo5%2FaSXq0bEofDaayKL7Nof9cUQmgYjHPggRF82vPuQd4AwBR%2FXffO%2B3OLT11YzCGGO02QCTwSj7Xm89%2FFHFTkCIpawALzevM%2FnzddLZpTFkzUDMDwo2YKYa9wuA9Fi4qb8izLAgAHhJ5y4ankZUMyqvY61BcuXraNbap%2BkILA%2FBmkSg%2BVdmW4TEQmjTIEOg%3D%3D%7Ctkp%3ABk9SR_T51ri_Zg
ORTEGA Performer Series RCE238SN-FT Konzertgitarre 4/4 Fichten Decke + Preamp,Brandneu |,"CHF 528,73",aus Deutschland,"+CHF 28,99 Versand",https://www.ebay.ch/itm/127114101592?_skw=gitarre&itmmeta=01K7XRNQJH7QYJYNQR8HCWFAEP&hash=item1d98974358:g:LXkAAOSwpCVoJgQa&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fkmWT%2B7I4hcZ%2FANU9Q2sSG4whi3vdt6fkXhdZMa%2BNIQ1RWcRrDp11YC83bHvlYYLnUXfohN11QTsoGzd9bxFBt6nnOw%2FRg36VLgDvz14tHB9VRCbCq4z49Eeo49RjE9H2EDYkLd%2BLj8gm3jfPfR209Vm9am83853r%2B8d0G2LfbbqEVzhPn1G%2B8vCpwG3ytELjutvQcMkswj9xJ3826mJnZirp3kcA2RlboCfvGYto%2BDpgzYZYpD0lSUJch2BJMwaYygTzH%2Ftxdgf7t1cQX1os3E8CS3uI3y71crpB2XdRGlA%3D%3D%7Ctkp%3ABk9SR_T51ri_Zg
La Mancha Romero Granito 32 AB - Konzertgitarre,Brandneu |,"CHF 136,84",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/323405727856?_skw=gitarre&itmmeta=01K7XRNQJHSY9P9H482YWS7FPA&hash=item4b4c7bc870:g:9ioAAOSwjmFf0KAW&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eSTAdVZUiJkB7qVX6NtU5fMGsNo83eqDYgxFAQcKut3hlibxDNI%2FCP%2BAr3ymln%2FRkL9F7hjQ80VThkvYekR%2Fv9Kcu02RjI%2BoD4UlmgQcGDD0CXXB5WWyy5Azev3uZEjlIDx4vxGtwz42vr3zOgezl5wsL2DSuACVxmtLYY0F1QaUBRJiFfoZtXCun0FToRAOIYaiZ%2BpaC2k0eY5EDJrLyFXLybng1x3ge2WimYc4ksV4oqI4%2B5rrjdIu52%2BR9tY6hYs%2BWDg3YB3kBFlNxHGKvkoi063xDpE9KETf4fB5No5g%3D%3D%7Ctkp%3ABk9SR_T51ri_Zg
HÖFNER HF18 Konzertgitarre mit massiver Fichtendecke,Brandneu |,"CHF 558,45",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254222?_skw=gitarre&itmmeta=01K7XRNQJH86CC58E3SMMNVE08&hash=item4c16c0e2ce:g:YPUAAeSwV8Jo3qED&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d0HNm6zrroo1uMNxeePDdH3%2F4XmuJApg0fDSbOSGYM%2FFjK3GYWGnMQP7QCjp0Hg%2BxxmEbmRaOjJvbD3n9VbtVBGfuNkQ81SpQgzDbdY1IqxijwVNmstK0pAsesj5ao3rkIc3MvyrFAnlAZ1XnObNCJfulRcvPJ2OOZCB%2BfRVTXeALewTIhXfKEUY%2Bija97SshSulcNinAG0e4CWVS9Sa7Pj23tx82MZQk85MY%2BVHvzv2PWMaQIaFazeFKRSYkckwTdELIZHOXAFUH0obkcmN3hXFMSLXV7d5l4WBSgw6EXTA%3D%3D%7Ctkp%3ABk9SR_T51ri_Zg
ORTEGA Family Series 3/4 Konzertgitarre 6 Str. + Tasche R221BK-3/4,Brandneu |,"CHF 299,74",aus Deutschland,"+CHF 28,99 Versand",https://www.ebay.ch/itm/127114106240?_skw=gitarre&itmmeta=01K7XRNQJHR5HS57NGH3F82GX4&hash=item1d98975580:g:dIIAAOSwXmVoJgSq&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cUSTRsldFdhQMY2rCAdbaURUCT4JiGtR9RR9Ez6D6mm5crPEBTIY%2BmqzR2mrcxg%2BiYHbub55zJbDyFBP1Q1wpwigmHV7UeMWV6CRjYuF4VrVAHTKsHipDHQDaC6ktjcXZDtZ5m0bDwRC7Y9AAUy0XZeFcAzYqmdG6B3FCNJRID6DdlRlthLfyZC%2FslSuoSAce3ibY3j7I8dInlcanKucuZ77kh0OsVJz9bMGbUsbCsJMui5DvVHtH12Qx5NXtmM7g%3D%7Ctkp%3ABk9SR_T51ri_Zg
La Mancha Rubi CM-SN-LEFT - Linkshänder 4/4 Konzertgitarre mit schmalem Hals,Brandneu |,"CHF 239,47",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/322402895814?_skw=gitarre&itmmeta=01K7XRNQJHZQ46Q9Q3VJX7KT58&hash=item4b10b5c7c6:g:NIoAAOSwej1f0KF~&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1e%2ByP1sr9L%2BHs4vydOQ8gCVfcI%2FTuRHSaNoVGNtkGD2kD8Sao4JaXzAYhYs%2B7tZOAyGtvKyeMDF9fkARkuWWbSsdCHXfg6DbzFGlY0p87BOQPTrA4v5d5y%2BfPvY1fl%2ByeoO646meyjv9skjRrdDHQjdAcOgrj56lDnT5yKbNqGw7kdS2Juxdl%2FqQ%2FopqOwULfJ9jt7RSXHEPOuTfMa5GxoBQG0LZ72Ul1aANfmRuQ9I4OClQ57KH1sjYXaNExdC7zk%3D%7Ctkp%3ABk9SR_T51ri_Zg
"Aragon AT-P229A Konzertgitarre ""Showroom Modell""",Neu (Sonstige) |,"CHF 429,93",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063246222?_skw=gitarre&itmmeta=01K7XRNQJHMZ10K6TCJHZ4MBE4&hash=item4baf47818e:g:KG8AAOSw5Wlf0KFn&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1f109Z%2FZxtMucxRdzaS0rT0pUlJbFMMvi2T3pD8erxSVAEqiyyDHJjivzuriPt%2FWKTkqtckBsHB2SevbmHA1lDYYfI084jcCqyLKqTNPtaEz7W%2F1LNxatarCfEIeySl57e1SVnwkHambE%2FowBm%2FLqAk5Vztudu987h5nZGcadzztdTPeX6WAflf8mn8OyL4me2du2f5w6K6bXtTa7etbz18kxABX0OfnxetGUiVf%2FPvXlU9apy5TVX0eS%2FlZnYGhhs%3D%7Ctkp%3ABk9SR_T51ri_Zg
ORTEGA FLAMETAL-TWO Ben Woods Signature Gitarre,Brandneu |,"CHF 711,01",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325444899818?_skw=gitarre&itmmeta=01K7XRNQJHDB7XQH9D56DYSS0V&hash=item4bc60713ea:g:WxAAAOSwWFxjh3~5&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dZ1n3WrwwfLnpEYdLFPaiHkoWriObV%2FYuCil%2F1wCiaFIvXhXpx4nf86n8QgfM08FNzZEH0BGTEH3h45zA3upWk2xUHvrwga2GXO9Wt8%2BCYVwXJO6%2BlhZQGRuWDnOGLGIn9h1HsN6G23VQi59EayYwHC3eA%2BaFcKaHslj8uL66%2BbXZWOetGWCadWQ63TqYyVCWdZnNW4LPJm73Y%2BNJ2rMfbM7jA0aXsLfQaCpvrCHzlchGkhKpy28gP7UlPhX3aFIw%3D%7Ctkp%3ABk9SR_T51ri_Zg
CONTIGO C-103 Konzertgitarre,Brandneu |,"CHF 211,73",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325990289055?_skw=gitarre&itmmeta=01K7XRNQJHQ5RW1NA94KJE68P2&hash=item4be6890e9f:g:eksAAOSwECdlu9Ru&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fm7qQp1mMEXvmDb3%2FCmr7S2BlpxdURKJBo8bXoQgiM1p%2FfrnyTMf422uuNuXXDngsZ0oFf1Kk%2FlNPsy8DwJ5BCdSZgElpvBrfmATGB6izDQxFV0I3bYb312rcoScQcvhecOpYyIoW5XLdbD8TWDGQgUUYCfIfHVAQyq7tPUsTuOOMzNNQFBOpH%2F2eSy%2F1vE4NcMy5eMecZc2Hag70xeEPtQQRjow2zyQ1885SFO7DFIFk2mSSqc%2F7FonP1ZE9i6Jqk1ypWA9%2BemqAl4gmcYq0vII3uM73L3X6oegkqmFtZYA%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
ORTEGA R122-3/4 Konzertgitarre Natur Zeder inkl. Tasche,Brandneu |,"CHF 196,94",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325667279190?_skw=gitarre&itmmeta=01K7XRNQJHSX1Y9S3QDCZFDNMH&hash=item4bd3485156:g:c6IAAOSwKLRkbdsJ&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1enb51c4EPAnTR4YjaYSA%2BPpzslh2rAxLvGdtYzgTb62xA3g6tU1%2FXjtgpl%2Brcggyy09EqrtUK768vIKT9n63QHbnhJ3cdkhfl41VI9wjpyvBLF%2BEaqc3MnApuFxtxX6mCUXZNp%2BEOaEQ8XQxOyPz8vBZ%2FMTODA3lxjcECfXnIZFPrqgb6zBoIHG5uIPX4sj%2BVx%2FHPdudtBk8vUx4XC8NaQ0c1YTEvu7iIhkJJmt5oY8nxyx9GiAQxrOJsQQxYqIxY%3D%7Ctkp%3ABk9SR_b51ri_Zg
YAMAHA GL-1TBS Guitarlele,Brandneu |,"CHF 99,95",aus Deutschland,"+CHF 16,79 Versand",https://www.ebay.ch/itm/325064963538?_skw=gitarre&itmmeta=01K7XRNQJHV6Q6K68QQPA4EBH4&hash=item4baf61b5d2:g:P0YAAOSwxVFf0KDJ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cgtLeO5M%2BIRi3l3aN1%2FfAMbGQpEqdvDqCmY7Vpb3XeNc1P%2FLLeRUkrMUX9zmC4Z8Lj3HZMDBMczz7H6MggC8VQpL3iTlY6G2G%2BqJgbsd60KDxld4PIT5RuaYsJ7KIqBmUP6CgKE3zeGcj1xx8K88nbWJcyvEYS%2FQ%2F7Frl5%2FnCcfwXnqRS%2FJqFuKUshSkJyyNrVVO9wtpKW1gDrGGaOAW6ysG5IvQbLtXM5o9YQhad%2F2HF7d10Wf1UGTLdubpXkw3SdVSGeNA%2Fpem4Q8Zp4TbtEnIsD3nZ1424cNXIZiMNuYg%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
ORTEGA R55DLX Akustikgitarre DeLuxe semi gloss finish,Brandneu |,"CHF 230,22",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325097381933?_skw=gitarre&itmmeta=01K7XRNQJHNH69DQP39MFHB2G5&hash=item4bb150602d:g:9MEAAOSwD9diLKMq&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d4fnkCSuhdU5gUOmtUngz0Jkek1yNnKUs%2FNncZbLd8FY4t5t%2BUu3MPVrq7G%2FfGKD02SpuGwvbmvLHa%2B%2F8LKVeiab%2FWEHCsFSs5qPzxK%2FHDjqPS2u%2FPCDdHyq7PIMUPd27Da2N9OGlkk%2BkFlXTrHPcC1VpNPnmz4iuj8mlvVLpV31Dqsak%2ByZpd1d%2BvlVGMmi0k9I41%2FSnvDsLw9tzRzjUwh89m8IqArYyE37cSBn5xELJcVE1gZXTx6SVTyk5qVr9DqyNByboUGmjqRaAf4Fjz%2BmrrqCRt5k%2BaetKuWhM%2BgQ%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
KREMONA Daimen Lulo Reinhardt Signature Gypsy-Jazz-Gitarre,Brandneu |,"CHF 1.478,42",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254042?_skw=gitarre&itmmeta=01K7XRNQJHEWGMMTYDPNZ8ZNWC&hash=item4c16c0e21a:g:egcAAeSwtgxo3qED&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eLvIDZ89JSyz7Ho9CWSn2Tf8ndx5hEJjfC8%2FtT6%2B7PX5TpmoFrM%2Fv3ax%2BsPnQUIpNSpt5kFhafUMH1KrTf9U0brKTUBUfI53EvCiNPudcYd5p7lqWynDFx7Nbu99yU%2FIORudXFsNONPTHuiyyV9gtzswxPUj6m1veTOrO8Jhh0nGvtawWM81YEdGzuy3yzr1JEcVjFKm4c%2Br7h1A3wCpahRe2JItpfWg6%2FvSiOXQklAACFvDjcA7VEA9ZX0GWJj4tTuU3DfW%2B1jl4on4WqzhcVxkgf7HHfbDkctYdPZMlINA%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
Ortega RCE138SN-NT Konzertgitarre mit Tonabnehmer inkl. Gigbag,Brandneu |,"CHF 461,37",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063248510?_skw=gitarre&itmmeta=01K7XRNQJJWJK1TY5YS1THK3HF&hash=item4baf478a7e:g:w4oAAOSw2gBf0KCf&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f4NIq9N1bhHPjS4aOUB7c6cfyBVkP3mu8fuVWmHYoRwDg2Wkb8ash%2BpAVPo7DL0M8NwH05Lv0F%2Fhk%2FGe0ygmVT7RC%2F6jb7eZ77iAB%2Fvh3BamLPhVeyL0D1aPa5BxvvZU3DXZVFTpMzdrK1M9Vad7TwaSJd4OteJvaWEusicOom01FKBsTCXC4xnz%2FljxN1ibWogGychQu4t0LRAQtUS9D%2FXLoxPgTumQptzy0xgBEBVrD9osi%2B9TzoZyAOngnrcKk0pmD%2BD58ktyt9o33FW5qkVibkMSltfOlV2B%2F4dX2ZGQ%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
YAMAHA C40II Konzertgitarre Standard Pack NAT,Brandneu |,"CHF 198,79",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325107380336?_skw=gitarre&itmmeta=01K7XRNQJJZ2ARRA2E89VRMFAS&hash=item4bb1e8f070:g:GcwAAOSwc~ZiNJA6&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dl%2ByrUF8PA0%2BrSicKqfrolEvrkuiUgTFDK7SJVsDm%2FIRwXKoUMbWtlqaXrDq3KyOdrNGaOj7RdPOaoEPhC2tyHcNSILO1Qhy6XOgZiClF3cMfDh7sJVPcW7NgXydci6V20EILGZ%2FBMeM7WwYu33txzhJVxShJxGa7HTYZ0jFytqRptRdi66Xz%2BB8GTyUygeMCK0XQF7M%2F6Bwk708ER1KcT38PgSuqWdXqUXh7m0QT03Orjn6nWhkqMwNmcydsvEnA%3D%7Ctkp%3ABk9SR_b51ri_Zg
ORTEGA R158,Brandneu |,"CHF 430,86",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325665841162?_skw=gitarre&itmmeta=01K7XRNQJJ5WQDK5PAF8CVK43A&hash=item4bd332600a:g:x-IAAOSwGrtkbGoX&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cJwrwqirq%2Foin9gqzlSTrV%2FQZjMdrzP7urEP8IaSsLrsBYIEpE8D0BSDActhxxQsJ9lik9soWkARlLMFNYsR%2BPNyQKqql6fekbfk3sSafB%2BQlbrBlO2Ths5%2FPQU07zLRWdqd28Fb4Xd9g2yIW5HmN%2F0CHtn1iWzm%2F0bqovBG%2FSkiRSJeBafVPF0WOdnRnMpRytxSA5ksJXdrgup74jDv%2F345ZnpQO006md4dYIqVEzmjccL5GU2hqBVw32cZnoEiw%3D%7Ctkp%3ABk9SR_b51ri_Zg
LA MANCHA Rubinito LSM - Konzertgitarre 4/4,Brandneu |,"CHF 156,26",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325127683947?_skw=gitarre&itmmeta=01K7XRNQJJW5S25X1VN85Z59DJ&hash=item4bb31ebf6b:g:9lgAAOSw6p9iRv2y&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dD7XZ7RLRv1ob%2BQ%2FRpCUew9mhbJwGglPXwepg1l3rYxqzaxF5SyNRU2p3mxKHB7hEbd0ueJXuCCjce3lx5heA2VbTndIzeqofNduMoA3wAVS4WOsMqkJZcgR8bIRJWAfqPRBykp1DEIOtVtvgDNQLp7MPmoh2B%2Fm%2B2ZvvhpDmfLgsZ47HyQbIWCbWcE2nPIo2ran4G7jbEYaYQvQ2WCriEUi6%2FVztjxt72TIha0Pch71bs09wK4ROnI7l5l7shmLc%3D%7Ctkp%3ABk9SR_b51ri_Zg
LA MANCHA Romero Granito 32 1/2 Konzertgitarre,Brandneu |,"CHF 147,01",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254697?_skw=gitarre&itmmeta=01K7XRNQJJWNH8KE30EX8TAC20&hash=item4c16c0e4a9:g:dx8AAeSwDaVo3qEK&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d4P%2FnzYNpknIpWXGmidhKD5sRG1SWs4Wnt07UCAeZXEvSuQrGFp1GaGpPeK%2FbLHRPJwDXqTPddUXnDSThMkB%2BdwZYW6ZRknc3QsGBrZ%2Frs1UIEHXlKACogPsVoQn5TJJDBEOfb3OYMMxJZXOx%2FB7CRN1CCL%2FlF30cWwumXObkwkDirc5Gs%2BynGcw1F4%2BK7Uuv7X19c6EY5g5G7JXcDe%2F86KkQPXFtFUOE%2FX5AcGG9V2US4zaDw6s%2B6LyFsxACCDzZBeAnXZxaCRWXrQeR3UhPrE67%2BpdCfTRPZoTOLsxH8Ig%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
Hanika 50MC - vollmassive Konzertgitarre mit Zederndecke,Brandneu |,"CHF 797,07",aus Deutschland,"+CHF 16,79 Versand",https://www.ebay.ch/itm/325063245239?_skw=gitarre&itmmeta=01K7XRNQJJXPSWJ5CRFX3P6S5B&hash=item4baf477db7:g:fLsAAOSwU55f0KBB&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eDEjvj9j%2FLdOvIYJYPeNqNF7IdJM5A1wDgxY1reKhfqwGjgLBIY4Bpc79oNSl15C%2FgETJLommSumjxnT%2BhplsI76BMxvdgsmgGcGlbt34I7sy%2Febaj%2Fgfig9ifqv9fwCd6vTa4kxO%2Fm%2BNq4S6DRMGt7gFLmQ7phsQQEYc3cNFwC1WrmzTmlhA4CcDgntQp4cd%2BmgJcVNHXAB%2B3KfuP4IRfi5EsuQz1y0XlSwwfYOvmDNy6uTgGnQGjqVw1yU114hg--ATcrO4ss0p%2FfIRlVrmA3vqHFVtTZhwWnG7BpqXjEg%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
Kindergitarre Hello Kitty 4 Seile Blau Rosa,Brandneu |,"CHF 27,69",aus Deutschland,"+CHF 8,00 Versand",https://www.ebay.ch/itm/116797746519?_skw=gitarre&itmmeta=01K7XRNQJJJ2NJY989QTY5FFGY&hash=item1b31b02d57:g:AC0AAeSw79Jo1moN&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fqs7XiPeatAScJ7%2FzM1%2B1kwe79Ms0jAz2KkshmQ%2BV79zFHy1KlDJ6OE9bN9dLqSJcBdv6BtAVt9wYOahu4pf3AY%2BtjGw6JHsgDZziVo3A7Q2SmU%2FszUUr2%2B41wY4%2BA0%2B7dnkchvjIlEv6T4Mn6ffLGbOCxmcvOEeBSrlpEEHLfsIu3LruRcFjHJvwFAzXuQecca%2BbQCWsv3AMwCZSHAWI4BZLgyrClBMBxpVkJOwcFvg%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
YAMAHA GL-1BK  Guitarlele,Brandneu |,"CHF 96,16",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063246913?_skw=gitarre&itmmeta=01K7XRNQJJ3GHZ1Q2ADA6C99X7&hash=item4baf478441:g:y1sAAOSwLYVf0KDG&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fh0Nx583TEtvkbbspxtmTNiLBA9ulX3QoxRd1XhPjiFYYKHR5wO9ti5BCF%2Fj8oaaQgrs4cVNciSl%2Be9W3KYkqrXc7Ji7SFEeRNgX9ileWU7IEerfcVsmqVr7%2F3WDcMidoK%2FxtIiFNmeNYqJ9Y8ZUMzIuZmZoKt6vu7uGAtvxwpQt%2F2Y4J8qnaRyf8p3uO3ZW1Q6ufez4Gvu8T%2FYBa%2F0DVJ9LBbjNioFccTip0Bi02UlTbi4Ya7cKLFMRBhkzwyhmkzVPnuRGeRJTsd0IVF3dkuaH6WaLavm2axn%2Buczb%2BXlQ%3D%3D%7Ctkp%3ABk9SR_b51ri_Zg
