titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
ORTEGA R121-7/8 Konzertgitarre Natural,Brandneu |,"CHF 257,96",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326208983705?_skw=gitarre&itmmeta=01K7XTE2NQ0TGA566YW6A7TK6H&hash=item4bf3921299:g:CukAAOSwT75mn8m3&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dGL8RTvrRaTzOJQX4yozb%2FoDpGsEshaHx02whOCAF%2Fmn4XRecVKYobkhWLSbn9nicj5f%2BBWApMbNkqysz0%2BDQ1fIJ7hyL8ssrOjCYUo41JkI4wO7qSukSbzVqke9yxyIFeEZKv6CRPwicSyrKQ0cCy50%2BmBlGpZJEZUq7IX%2FtaSyvhJMZCartzgViwibJYo6OLaS30mXWq2mk5jqWSpxdWsILF712VOwQCQEWh8465IwZYlqDQosZSwqy6pOO7WNY%3D%7Ctkp%3ABk9SR7KruLq_Zg
KREMONA Fiesta F65CW-TLR Thinline Konzertgitarre,Brandneu |,"CHF 1.108,58",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254095?_skw=gitarre&itmmeta=01K7XTE2NQCZ5HZW3XG2W4QCDY&hash=item4c16c0e24f:g:ngoAAeSwpHZo3qE9&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fvg%2BYxn6%2BiXBY4%2BuYC6lqLSk1sNfq3HLVZxr0Na8zO2IlZOje75q%2F83nt4wpimjGkXsAnbkwuk3as3zmgl4TTLB3jnBMesEe6MD0gdzikCvqfgLc1FwRLyDe8j%2F4Y0YBvu%2BvGhtvrylfbbbtNPGxjtPlFI%2ByQG0%2FiCG3R6%2BwMu9yEj%2Fxn6oC1pW3LVI4PklyT45i4Pz%2Bh%2F9DcNU8G0rlCsuMwYVUkE5wlzlcUV5wr7MDI8uNcjQoz4HysfmbFClJU%3D%7Ctkp%3ABk9SR7KruLq_Zg
La Mancha Rubinito LSM/53 - Konzertgitarre 1/2,Brandneu |,"CHF 156,26",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/322397014902?_skw=gitarre&itmmeta=01K7XTE2NQ1PVBAC1PK51NYCTV&hash=item4b105c0b76:g:EoQAAOSwlB1f0KGg&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cYr8VDksK4cWA7jpkc1dr9bSgyOuyF69QSP0pYbyr0Wx83Kujn5Sayk3qBzciLclx2ePzTi9Y4PMFZE5TkE32x4QBgI3ltOKiMpk9mokgDlysMdHDhkUbW93joovE1jz9jG%2FHva5%2Bf047CVfOJm57DTVGPdAqLoD%2B4RlJkjMQkS77MjoaqJcWZOI5CX%2F0SAo79KNrZRH8IIDJMYGzghlj8DBD0RZLkWecpio8DkRSl3cKldeTk0AwWXF8kAWf8%2BiE%3D%7Ctkp%3ABk9SR7KruLq_Zg
ORTEGA R131SN Konzertgitarre mit schmalem Griffbrett,Brandneu |,"CHF 292,17",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326822055023?_skw=gitarre&itmmeta=01K7XTE2NQCK8Y1Z8MNE9CGVE0&hash=item4c181ccc6f:g:jakAAeSwE49o8h6C&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cYEFMPZ3cZixWwER9rhAoRY5pqRr7KqdXsK6ha50Ee8CGOInnenv9EVxXAcU18xg2hUZ%2BuX8kgN%2Bq24b%2BxykmFLOms57nIjdNNC4kD33SuOBs8SwnvJkaAmkGVOuQJ3LX44MrVi5HwNWXG%2BHL2wJDnWflQwVPDXZ3Gd74V5eTkcTpDrvaCwfffnGdDaOJ9WfuGtvkTwISBZnRRVV4gMhQGsk0vyF7W1JGKXYAJEwTTZyAYquRPeKpEQyBQL6U80EkU%2BR8pRYETncfC1hh5qXkHsEA3jSzKGNl7M5lekQXoFA%3D%3D%7Ctkp%3ABk9SR7KruLq_Zg
YAMAHA CGS 102 - 1/2 Konzertgitarre,Brandneu |,"CHF 147,01",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325127683826?_skw=gitarre&itmmeta=01K7XTE2NQW7FZYX81E8ZDFBAJ&hash=item4bb31ebef2:g:AWAAAOSwM3liRv2y&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cWwGK48xYpjpVUtH5iBBLQAmVY43kwFnF%2Bpa%2BRBuHv4iaj6KQmdvzJ8J7difspHgZcCZ42LqZRCBS45YE4MBnbVXctGXnw1D6slvuV4388%2FY63OVUqSlAdv45O98F2gRIDqPNMDnOKjd4WNoKZJNjdFSXXrUmYf6y0Mvvh8a72thwbxGc8nRlkn68%2FQWA3yC3xMwvtR8iRFZDKVCUmPpUKG7s2MHZhXBU8dc8wpNTAbQlcPClGXrwmQ%2BZTqzrlTkkcbGG6Mxz5GKq7r5vPz8pxlnLFIubK5gnbTtkPFXBM%2Bw%3D%3D%7Ctkp%3ABk9SR7KruLq_Zg
HANIKA 54PF - Konzertgitarre,Brandneu |,"CHF 1.191,80",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325091755231?_skw=gitarre&itmmeta=01K7XTE2NQZ3ZFDCBA7RXSCSFM&hash=item4bb0fa84df:g:wloAAOSwb8FiKKI2&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d3CKIK%2FxyGgac10o%2BvHHV47OnBOfKQHo%2BtWoaXkjd80G%2B9l3Wba7cHl5r80TUkmbnPjRNlY1m6AO6vJoucQwCSPDh5%2Bve623D4bZPlJsVowe%2BIgFGnWU3IAICDsgyA7vDp2K1hUiOyDaffFb%2F%2BIf2rioIBpzO39mYkMlE%2FGIv7SEji78wXm6l9KwAQptLq%2BduOC19971ih%2Ba7hqQVg55PM6let3LcxRy7NJjop9e56MrGyXjAFdaIrQPT5KHMQrU4%3D%7Ctkp%3ABk9SR7KruLq_Zg
ORTEGA R122 1/2 LH  linkshänder Konzertgitarre,Brandneu |,"CHF 188,62",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254596?_skw=gitarre&itmmeta=01K7XTE2NQFHE4XC1XV80E2ZSM&hash=item4c16c0e444:g:KxoAAeSwwb1o3qEF&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d9a9QMG6DQ8Wk5VCl04O0lRgxoSczpXwSf6AxM%2FWyT8IdSbrPqv%2FnVq2qy8GjVvfn%2FPdqgVUiNZBYLG0GwOsWsGBEvfFiy2UR3JsZY7zjrok0w2VbuyaZ2SL5IIjlCm1AY4409IkYOdEphKsbM9dRGuaO6PsYlrhm%2F65PcFLs6Lf2uAnb3kcbhAP1VUA3vy1yvyKe0T2%2FTldTY77gipR2kM2sFfSUe4TfzcCTQZ7C0hAJ4fKaWfsfxjNnaZkkI0AY%3D%7Ctkp%3ABk9SR7KruLq_Zg
YAMAHA CS40II Konzertgitarre,Brandneu |,"CHF 149,78",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325127683935?_skw=gitarre&itmmeta=01K7XTE2NQWFKF94RXM7E4MRQ5&hash=item4bb31ebf5f:g:XEMAAOSwQYJiRv20&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dYdko%2BIaSRQVku6YxZq%2BRnLgVRsv4YY9JmIMQzPZr7iUf52Gs%2FE6noQJqAF43aW6diPuGMLkVgQbMXbCc%2B4sdbzJaX7akc7X95CRszjQbUVy4gGoJ%2BYcDuhLR%2FIZ2kZJo%2Fm%2BH6N%2Bkov7qvayn5%2FIoPIogrm5v10quhKhHGJgyjsX1izLEhCLB6a0oxoJatKMNeZln61gI70HtSGg79j8z6htlOj3W9XjLY4hmm3SVB%2Bq7fV3pm5KCjCENDFeYzA%2Fg%3D%7Ctkp%3ABk9SR7KruLq_Zg
CORDOBA C1M-CE (B-Stock),Neu (Sonstige) |,"CHF 266,28",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254465?_skw=gitarre&itmmeta=01K7XTE2NQS5CRFFCYAT9FG47H&hash=item4c16c0e3c1:g:jlsAAeSwQq1o3qCL&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cEzYrGIu7QOJ94MFenLwim--NWGs7jpojHiZ6HkqqzeBPljfcgGTEPJJ8Mb5XK%2F0zyEZbEtQwEqjRYaaC%2Fwg5N9fps9pHnH8Rc4PmftNIXiybZCduAmXFUuv%2BMmD6k%2Bh0ZR2jevhOf6xNQ0qfGcIxKqreTnCSsuaOzk3WLCKzP3Z4q5%2Ba3WvzYP6PZQbzSIJSEWvd17E4MfvbNKMAp%2BlIv7pMGjgtdJ%2Bl70qQXQgOBU%2BwoAiYDljiY5f%2BUcyBfFXw%3D%7Ctkp%3ABk9SR7KruLq_Zg
CORDOBA C7 CE Iberia 4/4 Konzertgitarre,Brandneu |,"CHF 650,91",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254186?_skw=gitarre&itmmeta=01K7XTE2NQ6096YX8BVQ8SB3EV&hash=item4c16c0e2aa:g:LvsAAeSwZm9o3qFe&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fqdvOBL92qR1EyWh1zUI9pJl%2BbfQ54uyF9%2B%2BcK3mNDA1eoUUh%2BcCmCOg7cmMruLWRgXxV2fSX3SReODedQoppAWG8Y--VI9dYGydjxZDLsECUnhEHleCmG1mx0tre%2FNaSSWX62vTnPj0hTLCt9yu6MJorZNTwil8qRz0bEsCYWPpoQQYReEg%2FKfsj2Hx5YcgWHeqjnn90Y22Mcdk2yjSjgUPoJRh6aJYHylsXBQedue1TX9h3M9wfS6tee2pWv6ZkDo1Zmrin%2FSnyO8PvFvSn7WRObe6fAASEZ3kZ15UyiXg%3D%3D%7Ctkp%3ABk9SR7KruLq_Zg
ALHAMBRA 2C Konzertgitarre,Brandneu |,"CHF 448,43",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326799254282?_skw=gitarre&itmmeta=01K7XTE2NQCSY8ZV8KRKM8XZMX&hash=item4c16c0e30a:g:J9AAAeSwEP1o3qEC&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d13at1tRq8vbzE0rBWV3N6bJpGSWPc2OMqs5%2BFe2ase%2F9aLgR0dYIS%2FI1mjgCXit95Fmq65XqnXHUKg5Ii1adxLFRbznj1PwSTADzkROEwtKholAXenRjTPa8KvEShpr6e%2FAAMZsZmDgHbd5z5XfHJ0y1qZ3Owe4jDILFP2115teoBMWODUrcQS6JBxoCWN7e8o20%2BQopJtrIYk9NTZm7Ldt9SAk1%2FrQSvFxyHK0bEz5sKvxMzWhXeTlwRrqxK9EU%3D%7Ctkp%3ABk9SR7KruLq_Zg
ORTEGA Family Series Pro Akustikgitarre 6 String DeLuxe Bourban Fade Semi gloss,Brandneu |,"CHF 299,74",aus Deutschland,"+CHF 24,99 Versand",https://www.ebay.ch/itm/127276546861?_skw=gitarre&itmmeta=01K7XTE2NQZCPQ7WB1BFDWDYHR&hash=item1da245fb2d:g:ZRgAAOSwWCBnvzlT&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1di%2BfBnOWvrLL2DauhVryKnzlPI2oNiEdBcMi7XKm4841mLQPxngEIkR5gpcQzYCzrVA9ZxMWTddIAfsLSNaMwAYp9TD%2Bh%2FyudlOXemNlMstMGtyQK3THBj32O70BILiMMrcFM9outW3woxkHuJQKcvXefR9glEHo3hEKinT52%2F0pXNt3xlsM5mBiHSzLf0WTOnxM9R5mjokMgEd9RuU2gnKJTlmjaMLpV4wIESsnXhvs8H4O1c73aMKwhx3%2Fdfago%3D%7Ctkp%3ABk9SR7SruLq_Zg
LA MANCHA Ambar CWE Flamenco - Flamencogitarre (B-Stock),Neu (Sonstige) |,"CHF 831,21",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326208983444?_skw=gitarre&itmmeta=01K7XTE2NQC65A3C4TA4CDFGH2&hash=item4bf3921194:g:7TkAAOSw8YVmn8t6&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eXYQm601id%2BkPbeDDNV2giStH9qMyDbb4N4jgpJq7WyB8APEOXGlDFhHjW9ccz2haSAqtBLKMZidZaRK%2BRDnl8DErFmzgSCibFGD7RGdKnIgIRxydFIIshliAn2zie9aDf54WRa2CZOqfCNyftS76EhJgevj3fhGVdXYkbAcf2Bx0FA8Qf8c8dFf%2FRRANhuD7Dk%2BPMX1gkPzJO6OV0qkv7PKMaAKPAm5zeN2SJV4zK0%2BWcrKtSnrCof6eDo%2FbKbXweLVS5OCGeVCUE0nyu%2FKwCMaUfgGPQUVXL5AQzXqHgDQ%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
HANIKA 58EF-N - Konzertgitarre,Brandneu |,"CHF 2.486,23",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325992033906?_skw=gitarre&itmmeta=01K7XTE2NQT472PRWBXWVBFXBW&hash=item4be6a3ae72:g:MoQAAOSwAk9lvSSX&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dqLMal6l%2BQI%2FZfLFynsoL85xxY8uJNDPcPbiubIj3MgCYE0JTDeksYLqBQ0VS2sMw7KdA4mwPG8fCrCPLE8W8YyGg%2BxSo9La9pNiC0PBCSxGVHg35KI2Y4Dycw8fbnW4B%2BuWF4NeLLddZRaKNfZwAltTf957%2FlKQowkLosY7uu%2BPyt5lVkFKiEcfb%2FCxdJpRMb%2BgDzFSq031j8cAcLNPrtyvfkdvL07xZhDLfx2YfMSo9Bkia4ELxChH%2FWHkeoo7E%3D%7Ctkp%3ABk9SR7SruLq_Zg
KREMONA Solea SA-C Konzertgitarre,Brandneu |,"CHF 2.125,64",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326822055052?_skw=gitarre&itmmeta=01K7XTE2NQEWFF5FHFMM07SQ6H&hash=item4c181ccc8c:g:7HkAAeSww11o8i--&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1e4manswWD56bt1QcTRde6pN5crfbZkgd4LwjxC8aW41L%2FBxcjEkRQPm7yYI9EMOOyu927DsLKhYYyQQm5Wu8FhtiJhaYBybiR7H9GxyFVP8AshTiyoTqBXgYXO%2B9LKtQnM9IR7KNy%2BukbjgZ5yNBTlAcVSJu%2BVBlkjwYSErkJdhdQq9EXxovyLpsORnZnUj4Uhawj6KfSq7IhaGX63Pqqsxzydz0yR%2B1SQ3jMNscKKoJAKVMMhFk%2FL%2BA9riK%2FapE5VwUwSc0viv3tvfzcFmKZfxrJ8tOZ8344eSB0iE6ulgA%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
CORDOBA Fusion 14 Maple - Konzertgitarre,Brandneu |,"CHF 780,35",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/323869679420?_skw=gitarre&itmmeta=01K7XTE2NQW4D8NJ6R3ZSV1QCQ&hash=item4b68231f3c:g:Wd0AAOSwX-Bf0KC7&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eYp0uDi7pQEBDAFnXVTK0LaFa8lo%2FfW9WyrK%2Byp%2BEIXmEU2mWswwY%2FyM5IZUct0PYtD0Ka%2B%2B3797lWgRW%2FlZM1jelPgpKV6Y3Yczz9qBQWgNowJabxGaq7nFGMCv3NeCzagjZVdO2bXDrbRZV2e0N7UxvzEy%2FMMiBCV1950XqhVUiy6ydaduj2Gpd23FITSKkvwrg5%2BxptyON0HeMWMOB91t6eYtcodCAPAsP0EIvXxnjew%2F3zAzNlKgKs8q3Z1fH%2FP3ammlCY8IJYBTLPF78TihKmsXLU9G2hlnfYeNGJYQ%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
CORDOBA Stage Guitar Natural Amber,Brandneu |,"CHF 642,59",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325665841055?_skw=gitarre&itmmeta=01K7XTE2NQR5T06KBN4NG8Z4A6&hash=item4bd3325f9f:g:SCYAAOSwFLVkbG~f&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dyjIss6uPvx697WRsLmVLI%2FYMXI%2FAF2fXHLs8w8pqwE4PCHCuozn5oElq1ekWJqgFit0Cg%2BZslxj6r2%2FbyGgq1yVfVsLkE--AqKrk2tu7BbNtJyW75vSTxJGh4g2wbg7L6miZ6%2FlThjV7HS1S0lZwd7lJfn0oOGQUUAAwfOE57RAXBJbRoK0jH%2BvnSVvwXOoGLxVtrH6AyZRIou2M9Iq9IkiVk9LXf7gfVT6u9zVrzgTwwi58CIJnFJIjAbnJes5o%3D%7Ctkp%3ABk9SR7SruLq_Zg
Ortega R131 Konzertgitarre mit massiver Zederndecke in Natur inkl. Gigbag,Brandneu |,"CHF 285,70",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063246530?_skw=gitarre&itmmeta=01K7XTE2NQGMJDTCJ7XVQFWM6X&hash=item4baf4782c2:g:hNQAAOSwKIBf0KFA&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cR0Ws%2BeJvswnCupenRXsd7QIflDXwmxmqdYcIk4F2BacTd1HAu2lyCB7UyytAnOpbpLlceGrw5PZuOge1lbTQEpLBt9NaEFOR29sud7r05LKE%2FmZniW%2BZAWCD86JF%2BMW4PyFD%2F1NNW3ia52BIkjFNYhH%2FfLseLnGX9h5B%2F0RIR7Eno3ETozcqOxCi%2Br0xX0meyVJERNrgnXFq%2FAlexkgFY6rFBJl5VG2f8ghNATlllW9EQuvelKWy%2FxMnn3uF4ih3t5v6nW%2F7BBDtZx4pFGbFou32fnYVLwN04hsgKNYtglQ%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
ORTEGA R122L-3/4 - Linkshänder Konzertgitarre,Brandneu |,"CHF 202,49",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325667279197?_skw=gitarre&itmmeta=01K7XTE2NQQ28719K98WMPC77M&hash=item4bd348515d:g:akQAAOSww4BkbdsK&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cA406v95q9AIv9W62096n7ZTz427osxYfwNfSNiUrvRoacGAKlOfEIZxadweCtIQCysSvkTl8Iz4ci7gCWr%2BOyE7R5axMwGVrAvH22c1Qz8TmLysOydfDHMOo4Qe%2FfoK4wSkZ18pt0GWaln82mfYRUT81WqBUtm%2BCqXYq3%2BtB49V3H2UoxHW7%2FU9pf3%2FWTPqi6R3CsiBIokgSY%2B0JCfT1VLtKj%2BbCXKhZdKTCVhaiYttDWCUQcg6tj6laXhRvD%2Fno%3D%7Ctkp%3ABk9SR7SruLq_Zg
ORTEGA RST5-3/4 Student Serie - Konzertgitarre 3/4,Brandneu |,"CHF 143,31",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325063251455?_skw=gitarre&itmmeta=01K7XTE2NQYDYQK8VVFGYBVZ4X&hash=item4baf4795ff:g:PPgAAOSwm6dhmQDm&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fKA8rx845belj8CvRiVSd6UaP5YGXnqhv325r3PwsRCCn5%2FPAPz2e5wKQdm7NNA07N3jc0eduTf4O34%2F5xXlq%2BRF0PzWG3IA4ToppgGQOoL5IMhSQhrZbnXRax%2BLBHH%2FBPsJBAEeWUO%2BQ%2BeBSOx5aSDOz84pHFXQiP%2BpdctKOPnPLcr8cU0bEQXX%2BCw1Cc%2ByBCO4pJP9GoTi%2BwMec9NXNtS%2BHLKVSGR5BK3YcYvc1LLAZ37XSPOz68fHR5So36jAbu0i6YKCMZhKJLXZM0ZvxPl3oNLgsT0dmacnDg8Rz5lA%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
Ortega R131L NT Linkshänder 4/4 Konzertgitarre inkl. Gigbag,Brandneu |,"CHF 251,13",aus Deutschland,"+CHF 16,79 Versand",https://www.ebay.ch/itm/323615573215?_skw=gitarre&itmmeta=01K7XTE2NQYFCV2M9GGZRNQADM&hash=item4b58fdc4df:g:1RwAAOSwAp1f0KFW&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1frxJ05G1uq1y40ADYGhowfShP%2FcM6VfOFh1cV73LqJSdXPQO5Lnya04dYmTbm17zzfimir%2BTiCdsCvaCfs8T8ZlKfF5FTneNbsiB7oEs7os0OodNFTtkDc%2BnAj89ugQwmMDF5cX3dNznWL3tP9uTQNcB%2BiE5G1FL%2FKWotjWWppain46BX5%2B1zMCn3khv4TJQRmQfrzUihhUmA9rhztju99vq9zauTPiiGXXnZEDEZ2npt0b8yaVFDjMCR%2FqWqPkBFj3VhDoncFH%2BnZUc3DBt7mAPlVf8c82mn2SLGVbocTkw%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
IBANEZ GA2-OAM,Brandneu |,"CHF 119,27",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326209876103?_skw=gitarre&itmmeta=01K7XTE2NQPEZBS8AN4QQWZK86&hash=item4bf39fb087:g:sNwAAOSws3dmoOt6&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dekIXpmkMymSyRPU68JD8bH7oFQFTMtDG2nX5fRUzxaOHQhdApei6M77H7Y8TA43lb5pTVUxcZVuB98y4K3DxaXh7BADRlkvrmWhdhGDa0f7v47G3ZJEmoAoDPx0Q8TpoP9%2FHVcu31g%2BMtMSCXWSNT8t1foyD4Hf0CPCgljyngiX9lxcoMb7xl9xbdxF5w0MFb%2BwGXlvizLNmc77nmyin1qgr0Y288P99%2F7W2tJx%2BxRayy6OXUL2aV%2FO2dzrdGMhI%3D%7Ctkp%3ABk9SR7SruLq_Zg
IBANEZ GA3ECE-OAM,Brandneu |,"CHF 165,50",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326209875994?_skw=gitarre&itmmeta=01K7XTE2NQN4P1CQ0AWGCRYSZW&hash=item4bf39fb01a:g:Ga0AAOSwmpxmoOvR&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cbBt8Obfx2Z7tt0evcK96ztBrqC%2BJIFakzNUvx%2ByiENJor4fpGYLuUicIm3n5%2B9dQXXfk0Odw8zqb4DHe9rNdtjpg%2BOPh2yL%2Fx3CuBY7PyMVW7HN36gNVDqmLhFUBEzcUCEBBA%2FybjCwPfFYulKJkB6fuVo3od%2F5d0THWDZvi2aFh05kp6kzUQJByWKG5BpZkm8w%2BjP%2BgOSajp785s3nZ1nras7NeWTR6c%2F7SS1UC2nQ0xpg8i83xOqC8V6p0HHg8zK3%2BPdh%2FGEHQpS06kBKTCR0mM1nO4axi3P7CJxcpviw%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
ZOUNDHOUSE Konzertgitarre 3/4,Brandneu |,"CHF 133,14",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/326209876074?_skw=gitarre&itmmeta=01K7XTE2NQ60RYGCHVEDT7CYVH&hash=item4bf39fb06a:g:VQ0AAOSwWaVmoOto&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1e5p2kTZDFyG5IFZN5s%2FnwgU2rRuAzE4Db8zJF7PR6tTCM70%2BcsYX4i10dWvUDp5laprXdXw%2BkcmxwwVThA%2FRuDVNjcF7JsbaYYzfZnC8LWwaojz0333pHvXln1vtAqLL1K%2BqJdego1zcg4Swv68Q5y0Bkjf0a9kQf%2Ff1oif6pLRXYcwZGgH%2FnqiaUdX0qRqlZoZWXPoJzaiMdFQ6ySIHQwICcNfPgq8khZLXyeK2Pvub%2F2D3ctbJYHXeJG%2B%2BByBdZWBEE1NAUN65OMQYnqC5%2BhjNejH1U2wlItIbTwz2ktQg%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
YAMAHA CG162S Konzertgitarre,Brandneu |,"CHF 376,31",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325990288571?_skw=gitarre&itmmeta=01K7XTE2NQ7Z6Q6FAF9HM53B18&hash=item4be6890cbb:g:NwMAAOSwK65lu9RW&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cH2%2FwXYa%2F8A9alwGft%2BPYpRE8hWucLk5KO%2Bvijoho2ZVH01QFDkVxzOYsyn9XHIsRAu3X3RySafyr4%2Ftbi%2Bzm6oNEdJWXxww%2BOAbauP33GYLrZzdBVn9Rwd8J7gIX%2BOjNNRLewDbYBoQqskT7AHBJrjlz%2FzYRMd4BPnO3%2BcCm2GeJWN99vs4aDFsjLNwUlL50XwDI13%2Bj0SaA0jRlELmGm8wh2vRoTmfdtGvVhXBxEB9iG5D%2FSjDZT6hSZmuerpdkPI3oHxCAGWxUzx3NTyKmRTEL860TD6ufLtRQEsN6ySw%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
"LA MANCHA Amatista - Konzertgitarre ""B-Stock""",Neu (Sonstige) |,"CHF 502,98",aus Deutschland,"+CHF 18,48 Versand",https://www.ebay.ch/itm/325665841061?_skw=gitarre&itmmeta=01K7XTE2NQVFCS1QMX8399W7N7&hash=item4bd3325fa5:g:MC0AAOSwYvRmD5xj&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cL4f3aheRGWwucFOYp8gvKWkuxT%2Bsb6vuzOvHl9LD3ZUoZaOtWDGrKl1Jjj%2BYVGTCzkKBDgBddXNKwY08a42XI3WOqaTPoFHsKYeSuYiH15DV0fhHkACFTi%2FLcqa4wvDwSzEblhR1gUn7VkeuYfqwBNVHzIwIplMMgTjlQiIBvtbR1Ou4zKPbD7xdkZoQjf%2FgEE0Opzx%2FqL8imHMossoC1BrgXj4m9gyUJ0AnOWKrbixGZ9j1RGqZOri1%2BYqCwtCu5zVNVG8HtW%2B4uHqrMS3oIdyhyqROIHT6HwVWHeCu1EQ%3D%3D%7Ctkp%3ABk9SR7SruLq_Zg
